lakeid,year4,daynum,sampledate,depth,surfchlor
SP,2000,138,5/17/00,3,0.3
SP,2000,138,5/17/00,5,3
SP,2000,138,5/17/00,8,3.4
SP,2000,138,5/17/00,10,8.6
SP,2000,138,5/17/00,12,11.5
SP,2000,138,5/17/00,15,6.9
SP,2000,138,5/17/00,15,-0.2
SP,2000,138,5/17/00,18,6.9
SP,2000,151,5/30/00,0,0.7
SP,2000,151,5/30/00,3,1
SP,2000,151,5/30/00,5,0.7
SP,2000,151,5/30/00,8,1.1
SP,2000,151,5/30/00,10,0.2
SP,2000,151,5/30/00,12,2.9
SP,2000,151,5/30/00,15,2.6
SP,2000,151,5/30/00,15,4.9
SP,2000,151,5/30/00,18,5.8
SP,2000,165,6/13/00,0,0.9
SP,2000,165,6/13/00,0,1
SP,2000,165,6/13/00,3,0.8
SP,2000,165,6/13/00,5,0.8
SP,2000,165,6/13/00,8,0.4
SP,2000,165,6/13/00,10,6.2
SP,2000,165,6/13/00,12,15.7
SP,2000,165,6/13/00,15,7.9
SP,2000,165,6/13/00,18,8.8
SP,2000,179,6/27/00,0,1.5
SP,2000,179,6/27/00,0,1.6
SP,2000,179,6/27/00,3,1.4
SP,2000,179,6/27/00,5,1
SP,2000,179,6/27/00,8,2.8
SP,2000,179,6/27/00,10,6.9
SP,2000,179,6/27/00,12,13.8
SP,2000,179,6/27/00,15,7.5
SP,2000,179,6/27/00,18,9.3
SP,2000,194,7/12/00,0,3.8
SP,2000,194,7/12/00,3,5.4
SP,2000,194,7/12/00,3,5.5
SP,2000,194,7/12/00,5,2.6
SP,2000,194,7/12/00,8,4.2
SP,2000,194,7/12/00,10,4.6
SP,2000,194,7/12/00,12,13
SP,2000,194,7/12/00,15,4.4
SP,2000,194,7/12/00,18,3.3
SP,2000,208,7/26/00,0,1.8
SP,2000,208,7/26/00,3,1.9
SP,2000,208,7/26/00,5,1.9
SP,2000,208,7/26/00,8,2.2
SP,2000,208,7/26/00,10,5.1
SP,2000,208,7/26/00,12,6
SP,2000,208,7/26/00,12,5.8
SP,2000,208,7/26/00,15,7.6
SP,2000,208,7/26/00,18,3
SP,2000,221,8/8/00,0,2.6
SP,2000,221,8/8/00,3,2.6
SP,2000,221,8/8/00,5,3
SP,2000,221,8/8/00,8,3.3
SP,2000,221,8/8/00,10,5
SP,2000,221,8/8/00,10,3.8
SP,2000,221,8/8/00,12,3.1
SP,2000,221,8/8/00,15,11.9
SP,2000,221,8/8/00,18,4
SP,2000,234,8/21/00,3,2.4
SP,2000,234,8/21/00,5,3
SP,2000,234,8/21/00,8,2.6
SP,2000,234,8/21/00,10,6
SP,2000,234,8/21/00,10,6.5
SP,2000,234,8/21/00,12,5
SP,2000,234,8/21/00,15,5.4
SP,2000,234,8/21/00,18,2.3
SP,2000,250,9/6/00,0,1.1
SP,2000,250,9/6/00,3,1.2
SP,2000,250,9/6/00,5,1.2
SP,2000,250,9/6/00,8,1.3
SP,2000,250,9/6/00,10,1.7
SP,2000,250,9/6/00,12,2.8
SP,2000,250,9/6/00,12,16.2
SP,2000,250,9/6/00,15,9.1
SP,2000,250,9/6/00,18,0.5
SP,2000,262,9/18/00,0,2.2
SP,2000,262,9/18/00,3,2.9
SP,2000,262,9/18/00,5,2.8
SP,2000,262,9/18/00,8,2.9
SP,2000,262,9/18/00,10,3.8
SP,2000,262,9/18/00,12,3.3
SP,2000,262,9/18/00,12,3.4
SP,2000,262,9/18/00,15,11
SP,2000,262,9/18/00,18,7.9
SP,2000,277,10/3/00,0,2.9
SP,2000,277,10/3/00,3,3.7
SP,2000,277,10/3/00,5,4.2
SP,2000,277,10/3/00,8,2.9
SP,2000,277,10/3/00,10,2.9
SP,2000,277,10/3/00,12,3
SP,2000,277,10/3/00,12,2.7
SP,2000,277,10/3/00,15,13.5
SP,2000,277,10/3/00,18,11.9
SP,2000,291,10/17/00,0,1.6
SP,2000,291,10/17/00,3,7.4
SP,2000,291,10/17/00,5,2.7
SP,2000,291,10/17/00,8,2.4
SP,2000,291,10/17/00,10,2.1
SP,2000,291,10/17/00,12,2.7
SP,2000,291,10/17/00,15,16.5
SP,2000,291,10/17/00,15,11.6
SP,2000,291,10/17/00,18,9.1
SP,2000,306,11/1/00,0,3
SP,2000,306,11/1/00,3,3.2
SP,2000,306,11/1/00,5,3.6
SP,2000,306,11/1/00,8,3.5
SP,2000,306,11/1/00,10,2.7
SP,2000,306,11/1/00,12,2.4
SP,2000,306,11/1/00,12,2.5
SP,2000,306,11/1/00,15,8
SP,2000,306,11/1/00,18,13.8
SP,2000,321,11/16/00,0,6
SP,2000,321,11/16/00,3,5.3
SP,2000,321,11/16/00,5,5.1
SP,2000,321,11/16/00,8,5.3
SP,2000,321,11/16/00,10,5.3
SP,2000,321,11/16/00,10,5.1
SP,2000,321,11/16/00,12,5.7
SP,2000,321,11/16/00,15,5
SP,2000,321,11/16/00,18,8.3
SP,2001,22,1/22/01,0,5.5
SP,2001,22,1/22/01,3,1.7
SP,2001,22,1/22/01,5,2
SP,2001,22,1/22/01,8,1.5
SP,2001,22,1/22/01,10,1
SP,2001,22,1/22/01,10,1.2
SP,2001,22,1/22/01,12,0.5
SP,2001,22,1/22/01,15,0.6
SP,2001,22,1/22/01,18,0
SP,2001,59,2/28/01,0,1.9
SP,2001,59,2/28/01,0,2.2
SP,2001,59,2/28/01,3,1.2
SP,2001,59,2/28/01,5,0.8
SP,2001,59,2/28/01,8,0.6
SP,2001,59,2/28/01,10,0.2
SP,2001,59,2/28/01,12,0.1
SP,2001,59,2/28/01,15,0.2
SP,2001,59,2/28/01,18,0.5
SP,2001,93,4/3/01,0,3
SP,2001,93,4/3/01,3,4.7
SP,2001,93,4/3/01,5,1.8
SP,2001,93,4/3/01,8,2.1
SP,2001,93,4/3/01,8,1.2
SP,2001,93,4/3/01,10,0.6
SP,2001,93,4/3/01,12,0.6
SP,2001,93,4/3/01,15,0.3
SP,2001,93,4/3/01,17,1.6
SP,2001,120,4/30/01,0,14.3
SP,2001,120,4/30/01,0,11
SP,2001,120,4/30/01,3,12
SP,2001,120,4/30/01,5,11.6
SP,2001,120,4/30/01,8,10.3
SP,2001,120,4/30/01,10,7.5
SP,2001,120,4/30/01,12,8.8
SP,2001,120,4/30/01,15,3.9
SP,2001,120,4/30/01,18,4
SP,2001,134,5/14/01,0,1.9
SP,2001,134,5/14/01,3,2.1
SP,2001,134,5/14/01,3,2.2
SP,2001,134,5/14/01,5,2.5
SP,2001,134,5/14/01,8,3.2
SP,2001,134,5/14/01,10,6
SP,2001,134,5/14/01,12,6.8
SP,2001,134,5/14/01,15,7.9
SP,2001,134,5/14/01,18,9.2
SP,2001,149,5/29/01,0,0.5
SP,2001,149,5/29/01,3,0.8
SP,2001,149,5/29/01,5,0.7
SP,2001,149,5/29/01,5,5.9
SP,2001,149,5/29/01,8,3.9
SP,2001,149,5/29/01,10,5.8
SP,2001,149,5/29/01,12,8.2
SP,2001,149,5/29/01,15,12.5
SP,2001,149,5/29/01,18,5.8
SP,2001,162,6/11/01,0,1.7
SP,2001,162,6/11/01,3,2.5
SP,2001,162,6/11/01,5,2.2
SP,2001,162,6/11/01,8,2.1
SP,2001,162,6/11/01,10,3.2
SP,2001,162,6/11/01,12,7.8
SP,2001,162,6/11/01,15,22.5
SP,2001,162,6/11/01,15,21.7
SP,2001,162,6/11/01,18,18
SP,2001,177,6/26/01,0,1.1
SP,2001,177,6/26/01,3,2.2
SP,2001,177,6/26/01,5,2.5
SP,2001,177,6/26/01,8,2.9
SP,2001,177,6/26/01,10,2.7
SP,2001,177,6/26/01,12,3.5
SP,2001,177,6/26/01,15,7.4
SP,2001,177,6/26/01,15,5.3
SP,2001,177,6/26/01,18,10.3
SP,2001,190,7/9/01,0,0.7
SP,2001,190,7/9/01,3,0.7
SP,2001,190,7/9/01,5,1.1
SP,2001,190,7/9/01,8,1.6
SP,2001,190,7/9/01,10,3.1
SP,2001,190,7/9/01,12,4.9
SP,2001,190,7/9/01,15,18.7
SP,2001,190,7/9/01,15,16.1
SP,2001,190,7/9/01,18,10.9
SP,2001,205,7/24/01,0,0.9
SP,2001,205,7/24/01,3,1.1
SP,2001,205,7/24/01,5,1.2
SP,2001,205,7/24/01,8,3.2
SP,2001,205,7/24/01,10,13.9
SP,2001,205,7/24/01,12,6.4
SP,2001,205,7/24/01,15,10.1
SP,2001,205,7/24/01,18,10.6
SP,2001,205,7/24/01,18,12.3
SP,2001,218,8/6/01,0,0.7
SP,2001,218,8/6/01,3,0.8
SP,2001,218,8/6/01,5,1.5
SP,2001,218,8/6/01,8,3.7
SP,2001,218,8/6/01,10,2.6
SP,2001,218,8/6/01,12,5.1
SP,2001,218,8/6/01,15,5.3
SP,2001,218,8/6/01,15,6.4
SP,2001,218,8/6/01,18,6.9
SP,2001,232,8/20/01,0,1
SP,2001,232,8/20/01,0,1.2
SP,2001,232,8/20/01,3,1.1
SP,2001,232,8/20/01,5,1.1
SP,2001,232,8/20/01,8,1.9
SP,2001,232,8/20/01,10,2.7
SP,2001,232,8/20/01,12,3.4
SP,2001,232,8/20/01,15,4.2
SP,2001,232,8/20/01,18,3.8
SP,2001,247,9/4/01,0,1.1
SP,2001,247,9/4/01,3,0.3
SP,2001,247,9/4/01,5,1
SP,2001,247,9/4/01,8,1.2
SP,2001,247,9/4/01,10,3.1
SP,2001,247,9/4/01,12,4.9
SP,2001,247,9/4/01,15,4.5
SP,2001,247,9/4/01,18,5.6
SP,2001,247,9/4/01,18,5
SP,2001,261,9/18/01,0,1.4
SP,2001,261,9/18/01,3,0.2
SP,2001,261,9/18/01,5,1.3
SP,2001,261,9/18/01,8,0.9
SP,2001,261,9/18/01,10,2
SP,2001,261,9/18/01,10,1.7
SP,2001,261,9/18/01,12,3.7
SP,2001,261,9/18/01,15,7.2
SP,2001,261,9/18/01,18,4.8
SP,2001,275,10/2/01,0,0.9
SP,2001,275,10/2/01,3,1.1
SP,2001,275,10/2/01,5,0.9
SP,2001,275,10/2/01,8,1.2
SP,2001,275,10/2/01,8,1.9
SP,2001,275,10/2/01,10,1.2
SP,2001,275,10/2/01,12,3.2
SP,2001,275,10/2/01,15,5.6
SP,2001,275,10/2/01,18,-0.7
SP,2001,288,10/15/01,0,2
SP,2001,288,10/15/01,3,1.8
SP,2001,288,10/15/01,5,2
SP,2001,288,10/15/01,8,2.2
SP,2001,288,10/15/01,10,2.1
SP,2001,288,10/15/01,12,2.6
SP,2001,288,10/15/01,15,6
SP,2001,288,10/15/01,18,5.1
SP,2001,288,10/15/01,18,4.9
SP,2001,302,10/29/01,0,2.4
SP,2001,302,10/29/01,3,2
SP,2001,302,10/29/01,5,2
SP,2001,302,10/29/01,8,2.1
SP,2001,302,10/29/01,10,1.7
SP,2001,302,10/29/01,12,1.4
SP,2001,302,10/29/01,12,2.1
SP,2001,302,10/29/01,15,1.9
SP,2001,302,10/29/01,18,3
SP,2001,319,11/15/01,0,3.2
SP,2001,319,11/15/01,3,3.7
SP,2001,319,11/15/01,5,3.5
SP,2001,319,11/15/01,8,3.3
SP,2001,319,11/15/01,10,3.2
SP,2001,319,11/15/01,10,3.1
SP,2001,319,11/15/01,12,2.6
SP,2001,319,11/15/01,15,2.8
SP,2001,319,11/15/01,18,3
SP,2002,16,1/16/02,0,0.3
SP,2002,16,1/16/02,3,0.4
SP,2002,16,1/16/02,5,0.7
SP,2002,16,1/16/02,8,0.3
SP,2002,16,1/16/02,10,0.3
SP,2002,16,1/16/02,12,-0.1
SP,2002,16,1/16/02,15,0
SP,2002,16,1/16/02,17,0.2
SP,2002,16,1/16/02,17,0.3
SP,2002,59,2/28/02,0,-0.1
SP,2002,59,2/28/02,3,0.2
SP,2002,59,2/28/02,5,0.2
SP,2002,59,2/28/02,8,0.1
SP,2002,59,2/28/02,10,0.1
SP,2002,59,2/28/02,12,0.2
SP,2002,59,2/28/02,15,0
SP,2002,59,2/28/02,16.5,0.5
SP,2002,59,2/28/02,16.5,0
SP,2002,91,4/1/02,0,4.1
SP,2002,91,4/1/02,3,2.8
SP,2002,91,4/1/02,5,2.6
SP,2002,91,4/1/02,8,0.5
SP,2002,91,4/1/02,10,0.2
SP,2002,91,4/1/02,10,0.3
SP,2002,91,4/1/02,12,0.1
SP,2002,91,4/1/02,15,-0.6
SP,2002,91,4/1/02,18,1.4
SP,2002,113,4/23/02,0,2.9
SP,2002,113,4/23/02,0,3.1
SP,2002,113,4/23/02,3,2.2
SP,2002,113,4/23/02,5,2.4
SP,2002,113,4/23/02,8,2.3
SP,2002,113,4/23/02,10,2
SP,2002,113,4/23/02,12,2.4
SP,2002,113,4/23/02,15,1.7
SP,2002,113,4/23/02,18,2.4
SP,2002,127,5/7/02,0,5.3
SP,2002,127,5/7/02,3,5.9
SP,2002,127,5/7/02,5,6.8
SP,2002,127,5/7/02,8,4.7
SP,2002,127,5/7/02,10,5.2
SP,2002,127,5/7/02,12,4.8
SP,2002,127,5/7/02,12,7.8
SP,2002,127,5/7/02,15,4.6
SP,2002,127,5/7/02,18,7.8
SP,2002,142,5/22/02,0,8.5
SP,2002,142,5/22/02,3,4.6
SP,2002,142,5/22/02,5,4.2
SP,2002,142,5/22/02,8,4.6
SP,2002,142,5/22/02,10,6.7
SP,2002,142,5/22/02,10,3.4
SP,2002,142,5/22/02,12,8.3
SP,2002,142,5/22/02,15,6.9
SP,2002,142,5/22/02,18,6.9
SP,2002,156,6/5/02,0,0.7
SP,2002,156,6/5/02,3,2
SP,2002,156,6/5/02,5,3.2
SP,2002,156,6/5/02,8,7.4
SP,2002,156,6/5/02,8,6.4
SP,2002,156,6/5/02,10,10.2
SP,2002,156,6/5/02,12,11.2
SP,2002,156,6/5/02,15,6.5
SP,2002,156,6/5/02,18,4.7
SP,2002,170,6/19/02,0,1.1
SP,2002,170,6/19/02,3,0.5
SP,2002,170,6/19/02,5,0.8
SP,2002,170,6/19/02,8,2.9
SP,2002,170,6/19/02,10,4.1
SP,2002,170,6/19/02,12,12.7
SP,2002,170,6/19/02,15,3.7
SP,2002,170,6/19/02,15,7
SP,2002,170,6/19/02,18,2.5
SP,2002,184,7/3/02,0,0.6
SP,2002,184,7/3/02,3,1.9
SP,2002,184,7/3/02,5,1.4
SP,2002,184,7/3/02,8,1.6
SP,2002,184,7/3/02,10,2.9
SP,2002,184,7/3/02,12,4.2
SP,2002,184,7/3/02,15,5.1
SP,2002,184,7/3/02,15,5.4
SP,2002,184,7/3/02,18,3.1
SP,2002,198,7/17/02,0,1.2
SP,2002,198,7/17/02,3,0.8
SP,2002,198,7/17/02,5,0.2
SP,2002,198,7/17/02,8,2.6
SP,2002,198,7/17/02,10,3.9
SP,2002,198,7/17/02,12,1
SP,2002,198,7/17/02,12,11
SP,2002,198,7/17/02,15,7
SP,2002,198,7/17/02,18,6
SP,2002,211,7/30/02,0,2.2
SP,2002,211,7/30/02,3,2.1
SP,2002,211,7/30/02,8,6.2
SP,2002,211,7/30/02,10,5.9
SP,2002,211,7/30/02,10,3.9
SP,2002,211,7/30/02,12,8.5
SP,2002,211,7/30/02,15,7.7
SP,2002,211,7/30/02,18,5.5
SP,2002,226,8/14/02,0,1.7
SP,2002,226,8/14/02,0,1.5
SP,2002,226,8/14/02,3,1.9
SP,2002,226,8/14/02,5,1.9
SP,2002,226,8/14/02,8,-11.6
SP,2002,226,8/14/02,10,14.7
SP,2002,226,8/14/02,12,6.6
SP,2002,226,8/14/02,15,13.2
SP,2002,226,8/14/02,18,4.7
SP,2002,241,8/29/02,0,1.7
SP,2002,241,8/29/02,3,1.5
SP,2002,241,8/29/02,5,2.1
SP,2002,241,8/29/02,8,4.8
SP,2002,241,8/29/02,8,4.3
SP,2002,241,8/29/02,10,6.6
SP,2002,241,8/29/02,12,8.7
SP,2002,241,8/29/02,15,16.5
SP,2002,241,8/29/02,18,8.2
SP,2002,255,9/12/02,0,2.2
SP,2002,255,9/12/02,0,1.7
SP,2002,255,9/12/02,3,1.6
SP,2002,255,9/12/02,5,2.2
SP,2002,255,9/12/02,8,5
SP,2002,255,9/12/02,10,5.9
SP,2002,255,9/12/02,12,6
SP,2002,255,9/12/02,15,9.2
SP,2002,255,9/12/02,18,10.2
SP,2002,269,9/26/02,0,3
SP,2002,269,9/26/02,3,2.8
SP,2002,269,9/26/02,5,3
SP,2002,269,9/26/02,8,2.9
SP,2002,269,9/26/02,10,7.9
SP,2002,269,9/26/02,10,7.2
SP,2002,269,9/26/02,12,5.4
SP,2002,269,9/26/02,15,11.7
SP,2002,269,9/26/02,18,11.7
SP,2002,282,10/9/02,0,3.6
SP,2002,282,10/9/02,3,3
SP,2002,282,10/9/02,5,2.8
SP,2002,282,10/9/02,8,2.6
SP,2002,282,10/9/02,10,2.7
SP,2002,282,10/9/02,12,5.8
SP,2002,282,10/9/02,12,7.1
SP,2002,282,10/9/02,15,8.4
SP,2002,282,10/9/02,18,10.8
SP,2002,297,10/24/02,0,3.7
SP,2002,297,10/24/02,3,4.2
SP,2002,297,10/24/02,5,4
SP,2002,297,10/24/02,8,4.3
SP,2002,297,10/24/02,10,4.3
SP,2002,297,10/24/02,12,4.2
SP,2002,297,10/24/02,15,4
SP,2002,297,10/24/02,18,6.9
SP,2002,297,10/24/02,18,7.7
SP,2002,311,11/7/02,0,4
SP,2002,311,11/7/02,0,4.2
SP,2002,311,11/7/02,3,4
SP,2002,311,11/7/02,5,3.9
SP,2002,311,11/7/02,8,4.3
SP,2002,311,11/7/02,10,4
SP,2002,311,11/7/02,12,3.8
SP,2002,311,11/7/02,15,3.7
SP,2002,311,11/7/02,18,4
SP,2003,15,1/15/03,0,1.4
SP,2003,15,1/15/03,3,4.6
SP,2003,15,1/15/03,5,5.1
SP,2003,15,1/15/03,8,5
SP,2003,15,1/15/03,10,4.2
SP,2003,15,1/15/03,10,3.9
SP,2003,15,1/15/03,12,3
SP,2003,15,1/15/03,15,2.2
SP,2003,15,1/15/03,18,2.9
SP,2003,65,3/6/03,0,9
SP,2003,65,3/6/03,3,3.1
SP,2003,65,3/6/03,5,1.4
SP,2003,65,3/6/03,8,1
SP,2003,65,3/6/03,10,0.7
SP,2003,65,3/6/03,12,0.6
SP,2003,65,3/6/03,15,0.6
SP,2003,65,3/6/03,18,1.2
SP,2003,65,3/6/03,18,3.5
SP,2003,92,4/2/03,0,16.2
SP,2003,92,4/2/03,0,31.5
SP,2003,92,4/2/03,3,13.6
SP,2003,92,4/2/03,5,5.5
SP,2003,92,4/2/03,8,2
SP,2003,92,4/2/03,10,1.8
SP,2003,92,4/2/03,12,1.4
SP,2003,92,4/2/03,15,0.9
SP,2003,92,4/2/03,18,0
SP,2003,119,4/29/03,0,3.4
SP,2003,119,4/29/03,3,3.1
SP,2003,119,4/29/03,5,3.7
SP,2003,119,4/29/03,8,4.3
SP,2003,119,4/29/03,10,5
SP,2003,119,4/29/03,12,6.3
SP,2003,119,4/29/03,15,4.7
SP,2003,119,4/29/03,18,4.1
SP,2003,119,4/29/03,18,2.7
SP,2003,134,5/14/03,0,-0.9
SP,2003,134,5/14/03,3,4
SP,2003,134,5/14/03,5,5.5
SP,2003,134,5/14/03,8,9
SP,2003,134,5/14/03,10,6.2
SP,2003,134,5/14/03,12,8.5
SP,2003,134,5/14/03,15,5.9
SP,2003,134,5/14/03,18,12.6
SP,2003,150,5/30/03,0,2.3
SP,2003,150,5/30/03,0,2.1
SP,2003,150,5/30/03,3,2.1
SP,2003,150,5/30/03,5,2.7
SP,2003,150,5/30/03,8,7.1
SP,2003,150,5/30/03,10,10.2
SP,2003,150,5/30/03,12,10.2
SP,2003,150,5/30/03,15,4.4
SP,2003,150,5/30/03,18,2.9
SP,2003,160,6/9/03,0,1.6
SP,2003,160,6/9/03,3,1.3
SP,2003,160,6/9/03,5,2.1
SP,2003,160,6/9/03,8,7.5
SP,2003,160,6/9/03,8,6.6
SP,2003,160,6/9/03,10,10.3
SP,2003,160,6/9/03,12,15
SP,2003,160,6/9/03,15,2.7
SP,2003,160,6/9/03,18,1.7
SP,2003,174,6/23/03,0,1.1
SP,2003,174,6/23/03,3,0.6
SP,2003,174,6/23/03,5,0.8
SP,2003,174,6/23/03,8,1.9
SP,2003,174,6/23/03,10,4.7
SP,2003,174,6/23/03,10,5.3
SP,2003,174,6/23/03,12,15.2
SP,2003,174,6/23/03,15,8.4
SP,2003,174,6/23/03,18,6.1
SP,2003,188,7/7/03,0,0.5
SP,2003,188,7/7/03,3,1.6
SP,2003,188,7/7/03,5,1.1
SP,2003,188,7/7/03,8,2.6
SP,2003,188,7/7/03,8,2.2
SP,2003,188,7/7/03,10,2.3
SP,2003,188,7/7/03,12,8
SP,2003,188,7/7/03,15,12.1
SP,2003,188,7/7/03,18,4.8
SP,2003,202,7/21/03,0,2.2
SP,2003,202,7/21/03,3,1.5
SP,2003,202,7/21/03,5,1.7
SP,2003,202,7/21/03,5,0.2
SP,2003,202,7/21/03,8,3.3
SP,2003,202,7/21/03,10,3.9
SP,2003,202,7/21/03,12,5.3
SP,2003,202,7/21/03,15,7.3
SP,2003,202,7/21/03,18,5.4
SP,2003,216,8/4/03,0,3.3
SP,2003,216,8/4/03,3,1
SP,2003,216,8/4/03,5,0.5
SP,2003,216,8/4/03,8,1.6
SP,2003,216,8/4/03,10,6.7
SP,2003,216,8/4/03,12,14.9
SP,2003,216,8/4/03,12,13.8
SP,2003,216,8/4/03,15,31.1
SP,2003,216,8/4/03,18,17.3
SP,2003,232,8/20/03,0,1.1
SP,2003,232,8/20/03,3,1.1
SP,2003,232,8/20/03,5,1.2
SP,2003,232,8/20/03,8,2.4
SP,2003,232,8/20/03,10,4.5
SP,2003,232,8/20/03,12,6.5
SP,2003,232,8/20/03,15,20.9
SP,2003,232,8/20/03,18,9.4
SP,2003,232,8/20/03,18,14.4
SP,2003,246,9/3/03,0,1.2
SP,2003,246,9/3/03,3,0.9
SP,2003,246,9/3/03,3,0.8
SP,2003,246,9/3/03,5,1.1
SP,2003,246,9/3/03,8,1.9
SP,2003,246,9/3/03,10,2.7
SP,2003,246,9/3/03,12,6.8
SP,2003,246,9/3/03,15,12.5
SP,2003,246,9/3/03,18,11.1
SP,2003,259,9/16/03,0,1.4
SP,2003,259,9/16/03,3,1.5
SP,2003,259,9/16/03,5,1.3
SP,2003,259,9/16/03,8,1.8
SP,2003,259,9/16/03,10,4.6
SP,2003,259,9/16/03,12,7.7
SP,2003,259,9/16/03,15,13.2
SP,2003,259,9/16/03,18,12.4
SP,2003,259,9/16/03,18,10.1
SP,2003,274,10/1/03,0,1.9
SP,2003,274,10/1/03,3,1.6
SP,2003,274,10/1/03,5,1.6
SP,2003,274,10/1/03,8,2.1
SP,2003,274,10/1/03,10,2.4
SP,2003,274,10/1/03,10,2
SP,2003,274,10/1/03,12,14.2
SP,2003,274,10/1/03,15,12.8
SP,2003,274,10/1/03,18,15.8
SP,2003,287,10/14/03,0,1.5
SP,2003,287,10/14/03,3,1.4
SP,2003,287,10/14/03,5,1.7
SP,2003,287,10/14/03,8,1.4
SP,2003,287,10/14/03,10,2.1
SP,2003,287,10/14/03,12,7.9
SP,2003,287,10/14/03,15,14.7
SP,2003,287,10/14/03,18,14.2
SP,2003,287,10/14/03,18,8.5
SP,2003,301,10/28/03,0,2.9
SP,2003,301,10/28/03,3,2.3
SP,2003,301,10/28/03,5,2.5
SP,2003,301,10/28/03,8,2.5
SP,2003,301,10/28/03,10,2.4
SP,2003,301,10/28/03,10,2.4
SP,2003,301,10/28/03,12,2.4
SP,2003,301,10/28/03,15,9.4
SP,2003,301,10/28/03,18,9
SP,2003,317,11/13/03,0,2.3
SP,2003,317,11/13/03,3,3.3
SP,2003,317,11/13/03,5,3.4
SP,2003,317,11/13/03,8,3
SP,2003,317,11/13/03,10,3
SP,2003,317,11/13/03,10,3.2
SP,2003,317,11/13/03,12,3.2
SP,2003,317,11/13/03,15,3
SP,2003,317,11/13/03,18,2.9
SP,2004,12,1/12/04,0,11.4
SP,2004,12,1/12/04,0,11.4
SP,2004,12,1/12/04,3,3.2
SP,2004,12,1/12/04,5,2.7
SP,2004,12,1/12/04,8,1.6
SP,2004,12,1/12/04,10,1.2
SP,2004,12,1/12/04,12,1.4
SP,2004,12,1/12/04,15,0.3
SP,2004,12,1/12/04,18,0.9
SP,2004,49,2/18/04,3,1
SP,2004,49,2/18/04,5,1.1
SP,2004,49,2/18/04,8,1.4
SP,2004,49,2/18/04,10,1.5
SP,2004,49,2/18/04,10,1.5
SP,2004,49,2/18/04,12,2.6
SP,2004,49,2/18/04,15,1.3
SP,2004,49,2/18/04,18,2.7
SP,2004,98,4/7/04,0,1.9
SP,2004,98,4/7/04,3,1.5
SP,2004,98,4/7/04,5,0.7
SP,2004,98,4/7/04,8,0.3
SP,2004,98,4/7/04,10,0.1
SP,2004,98,4/7/04,10,0.2
SP,2004,98,4/7/04,12,0.1
SP,2004,98,4/7/04,15,0.1
SP,2004,98,4/7/04,18,0.8
SP,2004,121,4/30/04,0,4
SP,2004,121,4/30/04,3,8.9
SP,2004,121,4/30/04,5,9.5
SP,2004,121,4/30/04,8,6.2
SP,2004,121,4/30/04,10,5.9
SP,2004,121,4/30/04,10,6.9
SP,2004,121,4/30/04,12,5.4
SP,2004,121,4/30/04,15,4.7
SP,2004,121,4/30/04,17,4.9
SP,2004,131,5/10/04,0,4.9
SP,2004,131,5/10/04,3,4.6
SP,2004,131,5/10/04,3,6.3
SP,2004,131,5/10/04,5,8
SP,2004,131,5/10/04,8,6.2
SP,2004,131,5/10/04,10,3.9
SP,2004,131,5/10/04,12,4
SP,2004,131,5/10/04,15,2.3
SP,2004,131,5/10/04,18,4.6
SP,2004,145,5/24/04,0,2
SP,2004,145,5/24/04,3,2.8
SP,2004,145,5/24/04,5,2.8
SP,2004,145,5/24/04,8,5.5
SP,2004,145,5/24/04,8,6.9
SP,2004,145,5/24/04,10,8.4
SP,2004,145,5/24/04,12,5.3
SP,2004,145,5/24/04,15,3.8
SP,2004,145,5/24/04,18,3.9
SP,2004,159,6/7/04,0,1.2
SP,2004,159,6/7/04,3,1
SP,2004,159,6/7/04,5,2.7
SP,2004,159,6/7/04,8,2.9
SP,2004,159,6/7/04,10,2.3
SP,2004,159,6/7/04,12,5.8
SP,2004,159,6/7/04,15,0.4
SP,2004,159,6/7/04,15,2.1
SP,2004,159,6/7/04,18,5.9
SP,2004,174,6/22/04,0,1.1
SP,2004,174,6/22/04,3,1.9
SP,2004,174,6/22/04,5,1.4
SP,2004,174,6/22/04,8,2.8
SP,2004,174,6/22/04,10,3.1
SP,2004,174,6/22/04,12,4.8
SP,2004,174,6/22/04,15,3.6
SP,2004,174,6/22/04,15,5.4
SP,2004,174,6/22/04,18,2.2
SP,2004,188,7/6/04,0,1
SP,2004,188,7/6/04,3,1.4
SP,2004,188,7/6/04,5,1.3
SP,2004,188,7/6/04,8,1.5
SP,2004,188,7/6/04,10,4
SP,2004,188,7/6/04,12,3.3
SP,2004,188,7/6/04,15,3.8
SP,2004,188,7/6/04,15,4.2
SP,2004,188,7/6/04,18,1.8
SP,2004,203,7/21/04,0,1
SP,2004,203,7/21/04,3,0.8
SP,2004,203,7/21/04,5,-0.3
SP,2004,203,7/21/04,8,2.7
SP,2004,203,7/21/04,10,2.2
SP,2004,203,7/21/04,12,3.5
SP,2004,203,7/21/04,15,3
SP,2004,203,7/21/04,18,4.4
SP,2004,203,7/21/04,18,3.6
SP,2004,215,8/2/04,0,0.5
SP,2004,215,8/2/04,3,0.6
SP,2004,215,8/2/04,5,1
SP,2004,215,8/2/04,8,1.5
SP,2004,215,8/2/04,10,3.2
SP,2004,215,8/2/04,12,3
SP,2004,215,8/2/04,15,4.1
SP,2004,215,8/2/04,15,2.6
SP,2004,215,8/2/04,18,3.4
SP,2004,229,8/16/04,0,1.1
