
"lakeid","year4","sampledate","depth","ph","alk","dic","tic","doc","toc","no2","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm"
"SP",2002,"2002-06-19",15.00,7.08,,9.25,9.29,3.14,3.17,,199,390,7,17,3065,3093,3304,1.13
"SP",2002,"2002-06-19",15.00,7.08,,9.21,9.35,3.19,3.25,,210,307,7,16,3065,2987,3304,0.87
"SP",2002,"2002-06-19",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-06-19",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-06-19",18.00,6.83,,10.65,11.03,3.09,3.10,,248,302,7,34,3744,3514,3725,4.72
"SP",2002,"2002-07-03",0.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",3.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",5.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",8.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",10.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",12.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",15.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",15.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-03",18.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",0.00,8.11,,8.33,8.36,3.45,3.39,,111,126,5,6,2455,2409,2490,0.33
"SP",2002,"2002-07-17",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",3.00,8.07,,8.38,8.37,3.48,3.47,,256,260,6,7,2522,2409,2450,0.34
"SP",2002,"2002-07-17",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",5.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",8.00,8.43,,8.15,8.42,3.37,3.39,,253,356,9,13,2590,2409,2570,0.77
"SP",2002,"2002-07-17",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",10.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",12.00,7.62,,8.70,8.89,3.39,3.33,,274,370,10,21,2657,2570,2730,1.02
"SP",2002,"2002-07-17",12.00,7.60,,8.71,8.81,3.35,3.30,,270,365,10,18,2657,2650,2971,0.85
"SP",2002,"2002-07-17",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",15.00,6.93,,10.08,10.10,3.01,3.14,,313,365,11,16,3400,3293,3453,1.11
"SP",2002,"2002-07-17",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-17",18.00,6.75,,11.15,11.65,3.03,3.09,,606,776,10,35,4142,4216,4738,4.14
"SP",2002,"2002-07-30",0.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",3.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",5.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",8.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",10.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",10.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",12.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",15.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-07-30",18.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",0.00,8.42,655,8.32,8.48,3.75,3.79,,268,290,3,9,2428,2332,2332,0.56
"SP",2002,"2002-08-14",0.00,8.37,650,8.35,8.48,3.67,3.54,,227,243,3,6,2428,2251,2414,0.58
"SP",2002,"2002-08-14",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",3.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",5.00,8.43,639,8.31,8.39,3.66,3.69,,246,281,3,5,2363,2251,2332,0.48
"SP",2002,"2002-08-14",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",8.00,8.81,645,8.13,8.34,3.65,3.66,,296,324,5,11,2624,2332,2495,0.54
"SP",2002,"2002-08-14",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",10.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",12.00,7.50,651,8.79,8.96,3.58,3.83,,259,338,6,13,2690,2495,2576,0.90
"SP",2002,"2002-08-14",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",15.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",16.00,6.69,649,10.00,10.71,3.06,3.05,,365,460,6,21,4391,3959,3878,2.43
"SP",2002,"2002-08-14",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-14",18.00,6.81,646,12.11,12.41,4.20,3.38,,1049,1049,26,43,5242,4936,5180,1.47
"SP",2002,"2002-08-29",0.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",3.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",5.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",8.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",8.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",10.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",12.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",15.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-08-29",18.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",0.00,8.33,,8.42,8.53,3.55,3.52,,223,290,1,11,2363,2438,2519,0.52
"SP",2002,"2002-09-12",0.00,8.19,,8.41,8.54,3.48,3.50,,252,278,3,7,2427,2438,2519,0.54
"SP",2002,"2002-09-12",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",3.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",5.00,8.30,,8.48,8.50,3.62,3.55,,209,234,3,5,2303,2763,2438,0.51
"SP",2002,"2002-09-12",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",8.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",10.00,8.32,,8.49,8.67,3.54,3.65,,260,290,5,13,2367,2438,2682,2.53
"SP",2002,"2002-09-12",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",12.00,7.12,,9.37,9.54,3.08,3.12,,209,294,5,12,2938,3089,3414,1.10
"SP",2002,"2002-09-12",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",15.00,6.76,,10.73,11.04,3.05,2.92,,262,328,7,21,3891,3984,3984,2.19
"SP",2002,"2002-09-12",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-12",18.00,6.76,,12.18,12.67,3.74,3.13,,731,874,16,40,4843,4798,5204,1.70
"SP",2002,"2002-09-26",0.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",3.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",5.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",8.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",10.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",10.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",12.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",15.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-09-26",18.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",0.00,8.06,,1.76,8.04,0.60,3.32,,176,247,5,5,2299,2333,2511,1.05
"SP",2002,"2002-10-09",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",3.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",5.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",8.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",10.00,8.01,,8.02,8.07,3.38,3.34,,173,221,4,9,2299,2333,2422,0.69
"SP",2002,"2002-10-09",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",12.00,7.11,,8.87,9.11,3.00,3.06,,180,206,6,10,2875,2867,2600,0.95
"SP",2002,"2002-10-09",12.00,7.06,,8.83,8.82,3.03,3.06,,198,236,1,11,2875,2957,3135,1.25
"SP",2002,"2002-10-09",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",15.00,6.74,,10.22,10.78,2.81,2.71,,191,288,6,21,3899,3937,4071,1.70
"SP",2002,"2002-10-09",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-09",18.00,6.80,,12.87,13.81,3.87,3.35,,872,995,45,70,5434,5586,5631,1.52
"SP",2002,"2002-10-24",0.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",3.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",5.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",8.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",10.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",12.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",15.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",18.00,,,,,,,,,,,,,,,
"SP",2002,"2002-10-24",18.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",0.00,7.39,665,8.66,8.73,3.27,3.12,,222,256,5,13,3131,2718,2955,0.91
"SP",2002,"2002-11-07",0.00,7.40,661,8.66,8.74,3.28,3.16,,218,256,4,10,3067,2797,2955,0.84
"SP",2002,"2002-11-07",1.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",2.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",3.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",4.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",5.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",6.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",7.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",8.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",9.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",10.00,7.41,649,8.64,8.81,3.26,3.12,,218,259,7,11,3067,2718,2758,0.92
"SP",2002,"2002-11-07",11.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",12.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",13.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",14.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",15.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",16.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",17.00,,,,,,,,,,,,,,,
"SP",2002,"2002-11-07",18.00,7.40,652,8.60,8.79,3.22,3.14,,265,274,4,8,3067,2797,2797,1.01
"SP",2003,"2003-01-15",0.00,7.73,,10.79,10.87,3.98,3.90,,272,302,3,4,3266,3313,3406,
"SP",2003,"2003-01-15",1.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",2.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",3.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",4.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",5.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",6.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",7.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",8.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",9.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",10.00,7.48,,9.09,9.25,3.47,3.40,,246,318,1,5,2724,2942,2943,
"SP",2003,"2003-01-15",10.00,7.60,,9.17,9.28,3.42,3.38,,251,267,1,5,2724,3034,3127,
"SP",2003,"2003-01-15",11.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",12.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",13.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",14.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",15.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",16.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",17.00,,,,,,,,,,,,,,,
"SP",2003,"2003-01-15",18.00,7.11,,11.68,11.26,4.09,3.06,,1310,1606,100,98,5376,5543,5218,
"SP",2003,"2003-03-06",0.00,7.70,763,10.32,10.71,4.08,4.14,,379,312,7,10,2904,3083,3320,
"SP",2003,"2003-03-06",1.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",2.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",3.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",4.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",5.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",6.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",7.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",8.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",9.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",10.00,7.24,664,9.58,9.61,3.62,3.55,,327,379,4,8,2844,2893,3083,
"SP",2003,"2003-03-06",11.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",12.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",13.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",14.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",15.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",16.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",17.00,,,,,,,,,,,,,,,
"SP",2003,"2003-03-06",18.00,6.73,678,11.65,11.40,3.36,3.06,,396,443,6,23,4592,4789,4410,
"SP",2003,"2003-03-06",18.00,6.98,828,12.67,14.36,3.45,3.31,,526,859,13,39,5677,5832,5927,
"SP",2003,"2003-04-02",0.00,7.79,,5.77,6.22,2.42,2.33,,175,314,3,20,1518,,,
"SP",2003,"2003-04-02",0.00,7.66,,5.74,5.97,2.43,2.30,,170,286,3,20,1578,,,
"SP",2003,"2003-04-02",1.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",2.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",3.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",4.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",5.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",6.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",7.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",8.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",9.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",10.00,7.08,,9.46,9.56,3.31,3.26,,308,319,2,6,3025,,997,
"SP",2003,"2003-04-02",11.00,,,,,,,,,,,,,,,
"SP",2003,"2003-04-02",12.00,,,,,,,,,,,,,,,
